id,ticker,event_date,original,true_label,future_return_1d,abnormal_score,senti_label,emo_label,technical_analysis_baseline_prediction,technical_analysis_baseline_confidence,classical_price_only_prediction,classical_price_only_confidence,classical_text_only_prediction,classical_text_only_confidence,classical_text_price_prediction,classical_text_price_confidence,deep_text_only_prediction,deep_text_only_confidence,deep_text_price_prediction,deep_text_price_confidence
100725,TSLA,2020-02-13,"$TSLA  Asia stocks going down, down, down. 🩸 🩸 🩸 🛀",neutral,-0.0049377556683485,-0.0676146779299457,bearish,anxiety,neutral,1.0,neutral,0.5160124894504468,neutral,0.4258936857054456,neutral,0.6690181707015157,positive,0.35730153,neutral,0.8223043
100744,TSLA,2020-02-13,$TSLA propped for offering to get in place and set 🤔  going to check into some puts from here this shouldnt be green  👀,neutral,-0.0049377556683485,-0.0676146779299457,bearish,confusion,neutral,1.0,neutral,0.5160124894504468,neutral,0.4070756433284271,neutral,0.6256380876203311,neutral,0.34093606,neutral,0.82818997
109089,TSLA,2020-02-13,$TSLA purchased 3 tsla puts $720 FEB. 28th today around $770 🍾💵💰💵💰💵💰💵🍻🍻🍻🥃🥃🥃,neutral,-0.0049377556683485,-0.0676146779299457,bearish,excitement,neutral,1.0,neutral,0.5160124894504468,neutral,0.4329308792966594,neutral,0.5327847969130604,positive,0.35960343,neutral,0.78053296
109090,TSLA,2020-02-13,$TSLA New recall for Crapshoot X. Steering wheel malfunctioning. Death 💀 Trap.,neutral,-0.0049377556683485,-0.0676146779299457,bearish,disgust,neutral,1.0,neutral,0.5160124894504468,neutral,0.3475336876780275,neutral,0.5063319313263642,negative,0.34707615,neutral,0.8279051
109091,TSLA,2020-02-13,"$TSLA you will never walk alone - TSLA, stocktweets...no wait, that’s liverpool isnt it? We all live in a TSLA submarine 🤣🤣👎",neutral,-0.0049377556683485,-0.0676146779299457,bearish,disgust,neutral,1.0,neutral,0.5160124894504468,neutral,0.4250154755076,neutral,0.5609463185469996,positive,0.3413028,neutral,0.8196385
109092,TSLA,2020-02-13,$TSLA what else do you expect from a company heavy debt with barely any profits 🤷🏻‍♂️,neutral,-0.0049377556683485,-0.0676146779299457,bearish,confusion,neutral,1.0,neutral,0.5160124894504468,neutral,0.5470021254422934,neutral,0.7066060578652675,positive,0.3737933,neutral,0.78962106
109094,TSLA,2020-02-13,"$TSLA please push it back down 775 ,👏😁",neutral,-0.0049377556683485,-0.0676146779299457,bearish,ambiguous,neutral,1.0,neutral,0.5160124894504468,positive,0.3746014893583576,neutral,0.4861563202526308,neutral,0.34090567,neutral,0.74740386
109095,TSLA,2020-02-13,$TSLA Get ready for... Short Squeeeeze. 🙂,neutral,-0.0049377556683485,-0.0676146779299457,bullish,optimism,neutral,1.0,neutral,0.5160124894504468,positive,0.4984984244814167,neutral,0.5179376163990774,neutral,0.34022236,neutral,0.86468387
109096,CCL,2020-02-14,$CCL just waiting for some real bad news that will make this drop 5-10% so I can cash in 🤓,neutral,0.007511706996361,0.3117939970576764,bearish,ambiguous,neutral,1.0,positive,0.4222911078541073,neutral,0.409847034784675,positive,0.4737753424746357,positive,0.34214053,positive,0.3754079
109097,AAPL,2020-02-18,$AAPL I'm a full-blown Bull👍. But anyone who thinks this will not affect APPL is crazy.,positive,0.0144827084691874,0.7904354052785063,bearish,anxiety,positive,1.0,neutral,0.410104772280503,neutral,0.3573094603750658,neutral,0.4874488232129873,positive,0.34065506,positive,0.51870966
109099,BABA,2020-02-18,$BABA still holding my 2/21 calls from pre er😩,neutral,0.0073463495236207,0.3353719686597321,bullish,depression,neutral,1.0,neutral,0.3907973829843317,positive,0.5913356044234407,positive,0.5151846255433502,negative,0.3394027,positive,0.4024708
109098,TSLA,2020-02-18,"$TSLA only think that can stop our momentum, is a credit aissie downgrade that usually comes out of nowhere, if not 900+ tomorrow🤗🤗🤗🤗🤗",positive,0.0687558089532556,0.9562303224454196,bullish,optimism,neutral,1.0,neutral,0.4492564895991059,neutral,0.4207575920670309,neutral,0.5441526752381163,positive,0.36091837,neutral,0.8455218
109102,BABA,2020-02-19,"$BABA lmao, that doji. Upward we go! 🚀🚀🚀",negative,-0.018456862661085,-0.8543929110380019,bullish,excitement,neutral,1.0,negative,0.3673473572478978,negative,0.4085202575848877,negative,0.3978888482134219,neutral,0.34515986,neutral,0.44296327
109101,MSFT,2020-02-19,$MSFT just relax.. its exdiv day. Itll be green soon dont know when 😃 so just chill,negative,-0.015271251041921,-0.9474790543573414,bullish,anxiety,neutral,1.0,positive,0.3787354368485526,negative,0.4882972462549949,negative,0.4137177192116739,negative,0.34151375,positive,0.3586321
109100,TSLA,2020-02-19,$TSLA Buy and hold. Simple logic. 🤪,neutral,-0.0196311050979861,-0.2715568154699604,bullish,disgust,positive,1.0,neutral,0.4291722616695592,neutral,0.5373976184664302,neutral,0.5549738493980396,neutral,0.34018913,neutral,0.70156604
109105,AAPL,2020-02-20,$AAPL tomorrow down another 2% easy !! All the bulls have left is ihope lol 🤣😂🤣🤣😅🤣🤣,negative,-0.0226353248101323,-1.1981686424691085,bearish,excitement,neutral,1.0,neutral,0.3622176239368941,positive,0.4443775971038154,positive,0.4867168912402056,neutral,0.339757,positive,0.50165725
109104,DIS,2020-02-20,$DIS I can wait it out for 130.00 it’s coming. Keep those parks closed 😷😷🤧🤧,neutral,-0.009973438471735,-0.6444716040179179,bearish,ambiguous,neutral,1.0,negative,0.3843678954957219,negative,0.4936992421828053,negative,0.487352173570819,neutral,0.33615354,positive,0.41534662
109103,XOM,2020-02-20,"$XOM Added at $59.93 Wearing a trail here!
Bullish long term from these price levels! 😁",neutral,-0.0121950224346719,-0.7020013455321389,bullish,amusement,neutral,1.0,positive,0.4512426868006233,negative,0.4335172883339126,positive,0.3811674386679613,positive,0.33999598,neutral,0.46283242
100861,MSFT,2020-02-21,$MSFT just like a penny stock 🙈,negative,-0.0431158045642091,-2.6096095222409077,bearish,anxiety,neutral,1.0,positive,0.3744551086064384,positive,0.4472696660629272,positive,0.4672502722577406,neutral,0.33826312,negative,0.3924202
109106,TSLA,2020-02-21,"$TSLA knocking down inflated price, pictured tool is called “tesla” in Romanian language 😄",negative,-0.0745949032764651,-1.0229651171984222,bearish,disgust,positive,1.0,neutral,0.595436825238557,positive,0.4341638788443407,neutral,0.5280038099607522,positive,0.34436503,neutral,0.5061395
109108,TSLA,2020-02-24,"$TSLA Again, $930 MONDAY, FOMO all the way over $1000+🙏🏾 ✈️ 🚀 🌕 💵",neutral,-0.0406337396414488,-0.5568821753492524,bullish,excitement,positive,1.0,neutral,0.5470534849331188,negative,0.4464341388757973,neutral,0.4496758367071684,neutral,0.34372917,neutral,0.6095532
109109,TSLA,2020-02-24,"$TSLA Remember my children. Tesla is ALREADY more than just cars 🚗. They do solar panels, battery storage and their self driving A.I. steers them towards a tech company. All you 🐻 say 10 Hail Marys and buy the dip. You are forgiven my son 🙏",neutral,-0.0406337396414488,-0.5568821753492524,bullish,belief,positive,1.0,neutral,0.5470534849331188,neutral,0.4894784160706953,neutral,0.7110601778168957,positive,0.3559007,neutral,0.59163535
109110,TSLA,2020-02-24,$TSLA after days and days of pain we are back with a little kick 👍🏻 more to come this week 💪🏻,neutral,-0.0406337396414488,-0.5568821753492524,bearish,optimism,positive,1.0,neutral,0.5470534849331188,neutral,0.4039244778939924,neutral,0.6617932285433116,neutral,0.34281087,neutral,0.55004233
109116,AAPL,2020-02-25,"$AAPL tide has turned, bulls morphed into bears 🐻.. hence begetting mores bears BTFD season is ova.. for now",neutral,0.0158634870577296,0.710161236851278,bearish,optimism,negative,1.0,negative,0.5764862572700041,positive,0.4487401117693752,positive,0.5041154807991433,neutral,0.33929235,negative,0.637545
109111,TSLA,2020-02-25,$TSLA my reaction when bulls thought they were going to see gains today 😂💀,neutral,-0.0263904705767898,-0.3476165477772665,bearish,amusement,neutral,1.0,neutral,0.5346836004390105,positive,0.4480749855253635,neutral,0.5927015248227965,neutral,0.3407294,neutral,0.6824564
109112,TSLA,2020-02-25,$TSLA Last Fri. I stated that this would gap down leaving the last 3 candles as an Island reversal gap....and there you go........🎯👨‍🎓,neutral,-0.0263904705767898,-0.3476165477772665,bearish,excitement,neutral,1.0,neutral,0.5346836004390105,neutral,0.4480655210398424,neutral,0.7114707236670524,neutral,0.3403077,neutral,0.7683306
109113,TSLA,2020-02-25,$TSLA Bulls cheering that this only went down 7% when the s and p dropped 3.5%. What happens when the s and p drops 40%? 😂😂,neutral,-0.0263904705767898,-0.3476165477772665,bearish,confusion,neutral,1.0,neutral,0.5346836004390105,positive,0.453647910989899,neutral,0.6176538169100833,positive,0.37234345,neutral,0.81246865
109114,TSLA,2020-02-25,$TSLA how many times it has been trying to hit the ceiling  and failed and suddenly gave up 😆,neutral,-0.0263904705767898,-0.3476165477772665,bearish,confusion,neutral,1.0,neutral,0.5346836004390105,negative,0.4472685855987906,neutral,0.4294104813350222,positive,0.3502092,neutral,0.8093607
109115,TSLA,2020-02-25,"$TSLA This is not the dip you want . Wait till it misses and tanks $150. 
Surprise surprise sick people aren't ordering Tesla's whilst they are in quarantine. WoW who would of thought .🤷‍♂️🤦‍♂️🤷‍♀️🙉🙈🙉",neutral,-0.0263904705767898,-0.3476165477772665,bearish,panic,neutral,1.0,neutral,0.5346836004390105,negative,0.3480354264252691,neutral,0.5150685703512979,positive,0.34743723,neutral,0.71119124
100951,AAPL,2020-02-26,$AAPL - do you see what I see? 🤔,negative,-0.0653682020188755,-2.8876549888862444,bearish,confusion,negative,1.0,negative,0.4621259058915784,neutral,0.47626139348724,positive,0.4974981573019758,neutral,0.34269676,negative,0.55502236
100934,MSFT,2020-02-26,"$MSFT guess it doesn’t matter if I think this is just another flu, but the world thinks it’s the devil virus. 🤦🏻‍♂️  guess I’m out till this settles....I’m gonna regret this by morning",negative,-0.0704590192221678,-3.342243714327628,bearish,anxiety,neutral,1.0,positive,0.50883484052619,positive,0.4129807257000749,positive,0.527675194766115,neutral,0.3368818,negative,0.43515986
109118,MSFT,2020-02-26,$MSFT it’s going back down again today ..... remember nothing goes straight up or straighten down ..... Sell and stop u losses while u can ⚠️,negative,-0.0704590192221678,-3.342243714327628,bearish,anxiety,neutral,1.0,positive,0.50883484052619,neutral,0.4086266630038739,positive,0.4300743512372478,neutral,0.3374649,positive,0.41737542
109117,TSLA,2020-02-26,$TSLA Covered at $770.00 looking for re-entry. Perhaps $780.00? 🎯✌👨‍🎓😊,negative,-0.1281458395846268,-1.6671751487077082,bearish,confusion,neutral,1.0,neutral,0.5410225470486715,neutral,0.5204066395964315,neutral,0.6760775834895872,positive,0.36959514,neutral,0.50528693
109119,TSLA,2020-02-26,$TSLA puts here for friday advance 😂 friday sell of mania,negative,-0.1281458395846268,-1.6671751487077082,bearish,disgust,neutral,1.0,neutral,0.5410225470486715,neutral,0.4962213890012416,neutral,0.6485254227315788,negative,0.33895794,negative,0.45351642
109120,TSLA,2020-02-26,$TSLA Going to load my boat in the 600s.  Come to daddy 😁,negative,-0.1281458395846268,-1.6671751487077082,bearish,disgust,neutral,1.0,neutral,0.5410225470486715,neutral,0.3984551131730822,neutral,0.5755996911235867,neutral,0.34042725,neutral,0.43279454
109129,BAC,2020-02-27,$BAC this stock has been killing me 💀,negative,-0.0216271461325306,-1.089846657938946,bearish,optimism,negative,1.0,positive,0.5187294532650883,negative,0.4627439427459425,positive,0.5386816270552706,positive,0.33916,negative,0.59231645
109130,MSFT,2020-02-27,$MSFT wake me up when it’s over...lonnnng and strong 💪🏻,positive,0.024212821000803,1.162427407994667,bullish,optimism,neutral,1.0,positive,0.5112554412919531,neutral,0.459807760635517,positive,0.388913552992166,neutral,0.33773243,negative,0.42621368
109121,TSLA,2020-02-27,"$TSLA sold 20,000 more cars then expected, an increase of 10 million dollars, yet market cap went up 100 billion lmfao!! Ok 👍🤣 sell this overhyped trash",neutral,-0.0162150478009942,-0.2089873022519808,bearish,ambiguous,neutral,1.0,neutral,0.4930302253524046,positive,0.4348346297806181,positive,0.5064164044011213,positive,0.350821,neutral,0.858345
109122,TSLA,2020-02-27,$TSLA bullies where are youuuuuu? Lol 😂 I don’t see any around,neutral,-0.0162150478009942,-0.2089873022519808,bearish,anxiety,neutral,1.0,neutral,0.4930302253524046,neutral,0.5408477368288208,neutral,0.5638857584280963,neutral,0.3398812,neutral,0.82555056
109123,TSLA,2020-02-27,$TSLA but but but JPM raised PT to $1200 😂 I think it is gonna hit the ground before going to the moon 😆😆,neutral,-0.0162150478009942,-0.2089873022519808,bearish,disgust,neutral,1.0,neutral,0.4930302253524046,positive,0.3958630860243015,neutral,0.5014476423516122,positive,0.34578565,neutral,0.8628658
109124,TSLA,2020-02-27,$TSLA this and dpz. My favorite 😍 right now,neutral,-0.0162150478009942,-0.2089873022519808,bearish,amusement,neutral,1.0,neutral,0.4930302253524046,positive,0.3938398598355335,neutral,0.5170810245644586,negative,0.3384161,neutral,0.74872077
109126,TSLA,2020-02-27,$TSLA 2 lotto Mar 13 715 puts I bought yesterday are up bigly 👍,neutral,-0.0162150478009942,-0.2089873022519808,bearish,amusement,neutral,1.0,neutral,0.4930302253524046,neutral,0.4328777519136272,neutral,0.6243639999221254,neutral,0.3396866,neutral,0.7562601
109127,TSLA,2020-02-27,$TSLA she feisty chill baby chill I got more puts to catch you 😘😘,neutral,-0.0162150478009942,-0.2089873022519808,bearish,optimism,neutral,1.0,neutral,0.4930302253524046,neutral,0.4399058033643275,neutral,0.6067625258261854,neutral,0.33869964,neutral,0.78252333
109128,TSLA,2020-02-27,$TSLA bulls think that investors will keep buying this falling stock 😳 sad really,neutral,-0.0162150478009942,-0.2089873022519808,bearish,depression,neutral,1.0,neutral,0.4930302253524046,neutral,0.3681646905414955,neutral,0.5121397771449001,positive,0.3594324,neutral,0.8737871
109131,TSLA,2020-02-27,"$TSLA 📣 ALL ABOARD 🔔
$1000 tomorrow just to squeeze the bears out 😈🥳 🚀🚀🚀",neutral,-0.0162150478009942,-0.2089873022519808,bearish,excitement,neutral,1.0,neutral,0.4930302253524046,neutral,0.4109317299160307,neutral,0.5445427450507766,neutral,0.34613982,neutral,0.8317508
109134,DIS,2020-02-28,$DIS these price level can Appl come in and scoop up DIS🙏🏼,positive,0.01980454364199,0.9474778928032984,bearish,anxiety,negative,1.0,positive,0.4838450981157799,neutral,0.392400004801854,negative,0.4492644362251118,negative,0.3436187,negative,0.5991469
109133,JNJ,2020-02-28,$JNJ you should invest in companies who sell hygiene products now... like disinfectant and stuff like that. 😂,positive,0.0411956713408028,3.8410370948346255,bearish,ambiguous,negative,1.0,negative,0.4548334900767922,neutral,0.3980906997473379,negative,0.528336005166598,positive,0.35659635,negative,0.48380446
101012,NVDA,2020-02-28,$NVDA warning ⚠️ you again. We could see Dow $20000 or lower,neutral,0.0235495068544064,0.6160878502582162,bearish,anxiety,neutral,1.0,positive,0.4327429824623299,neutral,0.6234443309029082,neutral,0.4721947451299349,positive,0.3391709,positive,0.41909528
109136,NVDA,2020-02-28,$NVDA  all these fking clowns buying lol 🤡 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡 this is 200,neutral,0.0235495068544064,0.6160878502582162,bearish,anger,neutral,1.0,positive,0.4327429824623299,neutral,0.4004645472668953,positive,0.3905426484038375,positive,0.34124646,positive,0.5510271
109132,TSLA,2020-02-28,$TSLA Volvo got electric trucks coming out this year 😳😳😳,positive,0.1132203429321523,1.3442892652897538,bearish,panic,neutral,1.0,neutral,0.6054819798622237,positive,0.444178916420307,neutral,0.5987184580301157,positive,0.34984165,positive,0.7139415
